R_death_2018,Less than a high school diploma 2014-18,Employed_2018,anycondition_prevalence,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Percent of Population Aged 60+,Internal Medicine Primary Care (2019),POP_ESTIMATE_2018,Civilian_labor_force_2018,Family Medicine/General Practice Primary Care (2019),R_birth_2018,Total Specialist Physicians (2019),30-39,60-69,Asian-alone pop,80+,CI90LBINC_2018,anycondition_number,40-49,Obesity_prevalence,Heart disease_prevalence,Some college or associate's degree 2014-18,Median_Household_Income_2018,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),70-79,Active General Surgeons per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),High school diploma only 2014-18,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Two or more races pop,19-Oct,Total nurse practitioners (2019),R_INTERNATIONAL_MIG_2018,COPD_prevalence,diabetes_prevalence,Bachelor's degree or higher 2014-18,N_POP_CHG_2018,Unemployed_2018,50-59,R_NET_MIG_2018,GQ_ESTIMATES_2018,CI90UBINC_2018,R_DOMESTIC_MIG_2018,COPD_number,Population Aged 60+,Total physician assistants (2019),CKD_prevalence,Native American/American Indian-alone pop,Hawaiian/Pacific Islander-alone pop,0-9,Black-alone pop,county_pop2018_18 and older,White-alone pop,Heart disease_number,20-29,diabetes_number,Active Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),CKD_number
4.0,123,1781,38.2,8.6,28.5,1.161207615,3022,1829,1.853136636,10.6,3.281524764,342,424,8,135,62623,876,357,30.6,7.0,618,69991,84.8,279,9.2,92.8,688,219.1,78,406,1.620210035,0,5.3,9.4,651,28,48,397,151,0,77359,371,121,852,1.383858042,2.8,208,0,385,21,2291,2707,160,297,214,240.4,0.195247298,64
14.2,1511,4599,50.8,6.5,31.3,4.054683666,13593,4869,7.599712989,8.4,16.4036535,1439,1995,71,937,33841,5660,1574,34.6,11.4,3393,37828,75.0,1587,7.0,79.9,3825,188.2,207,1442,5.885831128,2,11.5,14.9,1397,-87,270,1965,117,993,41815,118,1281,4226,0.942635024,3.9,117,2,1247,281,11146,12915,1276,1407,1662,207.6,0.396898957,438
15.2,1672,9810,44.0,7.5,31.6,18.24518437,19383,10254,5.501141208,7.5,44.04762162,1911,2938,267,1348,50267,7172,1726,32.6,8.8,3516,55514,97.6,2406,9.6,116.2,3982,306.1,370,2280,10.72321578,9,8.6,12.9,4759,-54,444,2706,237,1504,60761,291,1396,6220,7.38083144,3.5,63,11,1617,2900,16317,15772,1429,2451,2102,386.0,0.160383126,578
11.9,1004,4467,45.4,6.1,34.0,6.765268444,13602,4812,7.972836371,8.9,20.06656598,1258,2609,174,628,45148,4978,1389,32.4,9.8,3873,49750,91.7,1631,6.9,100.6,2965,246.3,415,1562,5.481889078,2,9.2,13.3,1985,239,345,2034,202,98,54352,562,1009,4439,3.444005387,3.8,508,23,1356,90,10962,12392,1069,1135,1454,278.8,0.166063153,420
4.4,1815,32677,38.7,8.6,15.8,22.59666982,58807,33445,36.06135213,14.3,63.85725572,9117,5816,797,1694,76485,16407,7701,30.6,5.2,11868,84889,84.8,3099,9.2,92.8,7635,219.1,1015,8470,31.5286868,9,4.2,7.9,13882,2139,768,6519,506,284,93293,324,1769,8390,26.92936463,2.2,423,31,9126,899,42342,55642,2222,7265,3327,240.4,3.799440058,939
7.1,2413,21460,45.4,6.7,14.8,19.58032265,49599,22521,18.21850207,11.5,56.15018734,5319,4046,1547,1455,35449,18519,3930,37.1,5.9,6747,39130,61.2,2460,7.1,65.9,5191,174.8,604,7448,34.64338681,5,6.5,10.4,11040,-76,1061,4350,399,4570,42811,74,2641,7290,1.777009774,2.8,115,42,5064,18629,40770,28662,2394,15527,4229,191.3,1.64414923,1127
7.9,4540,25465,47.6,7.6,19.7,23.83223354,53920,26425,22.92721201,12.2,77.90425302,6518,6018,731,1956,55142,19496,6988,36.1,8.5,9202,59443,72.9,3488,8.3,77.3,10374,214.6,1151,7428,35.40444212,45,10.3,12.7,10077,639,960,7056,13,1719,63744,259,4214,10163,11.89801634,3.1,164,25,7093,2367,40921,49482,3465,7375,5213,230.9,1.267030137,1256
12.6,4127,15030,49.3,6.1,22.3,16.88440155,35680,15646,11.56944429,13.2,43.37439273,4446,4209,336,1577,34450,13358,4180,36.8,8.9,6815,38357,71.9,2612,7.0,79.1,9879,202.9,676,4536,16.33153746,3,10.4,15.4,3358,-48,616,4473,33,2379,42264,315,2831,7974,11.28453274,3.8,174,34,4843,10759,27116,23701,2422,4804,4177,228.7,0.491811616,1040
12.9,3056,14273,49.9,5.8,26.3,26.39332333,34844,15224,16.556334,9.9,58.48045032,4339,4614,119,1946,47415,13943,4414,34.0,8.7,9178,51258,87.2,3055,7.0,99.6,8844,240.5,361,3993,13.57269337,3,9.9,11.9,4510,-251,951,4768,28,2681,55101,348,2771,9382,6.815061831,3.4,233,4,3600,1392,27952,32735,2429,4115,3321,284.4,0.511403115,962
8.4,96,1436,45.7,6.3,34.3,1.037999248,2508,1467,1.541062784,12.8,3.284556956,262,387,12,214,41488,906,213,33.8,9.5,730,46638,80.5,298,6.8,88.0,565,206.5,46,255,1.41443549,0,8.6,13.5,465,23,31,329,22,40,51788,82,170,865,0.716693257,3.6,11,1,317,22,1982,2416,188,233,268,227.6,0.119736013,72
10.6,505,5299,49.6,6.3,28.7,4.023695649,9722,5442,5.973768893,10.6,12.73224192,1094,1378,43,698,47296,3673,976,39.0,8.8,2125,51066,80.5,838,6.8,88.0,2981,206.5,167,1251,5.482911415,12,8.7,13.0,1282,24,143,1303,145,164,54836,44,643,2826,2.778186539,3.4,65,5,1263,50,7405,9392,654,921,965,227.6,0.464144145,251
13.3,4046,21371,51.4,5.8,21.9,16.11569613,48177,22149,27.6129441,13.3,56.96086079,5935,5619,651,2010,45960,18559,5820,36.5,8.9,9770,48660,68.5,3530,6.2,73.9,11696,189.1,3224,6661,13.81869017,12,9.5,13.5,6625,-118,778,6077,130,913,51360,347,3425,10584,15.73693451,3.4,4812,31,6540,3344,36102,36115,3208,5985,4875,206.7,1.527264607,1217
11.7,4598,10058,53.5,6.1,22.9,11.73106262,24790,10487,8.03829944,11.4,30.13596401,2992,3089,135,1023,35513,10291,3147,36.0,9.8,4191,39513,71.9,1935,7.0,79.1,6614,202.9,491,3148,11.34693984,12,12.0,15.2,1675,74,429,3313,183,1306,43513,158,2299,5705,7.840346595,3.8,111,81,2968,2478,19235,21494,1888,3175,2928,228.7,0.341704315,738
10.2,1796,12169,46.7,6.6,23.9,14.97668939,26139,12788,16.33227776,13.0,43.7095728,3194,3257,154,1221,49123,9276,2993,31.5,8.0,6415,53289,96.0,2072,7.4,104.9,6731,265.0,514,3396,13.41613233,9,7.0,11.4,2703,262,619,3779,401,522,57455,52,1387,6127,8.440983259,3.2,1664,11,3452,168,19847,23628,1587,2775,2253,302.7,0.591614169,638
13.3,1869,4583,57.1,6.5,33.4,3.715823911,12457,4801,6.96458653,9.4,15.03276036,1150,2009,58,823,30296,5747,1261,40.4,13.3,2790,34009,75.0,1636,7.0,79.9,3323,188.2,230,1385,5.393937936,43,13.5,16.5,1173,-60,218,1786,137,151,37722,10,1362,4150,0.863856727,4.5,116,5,1236,54,10061,11994,1342,1171,1661,207.6,0.363729148,449
6.7,769,2163,46.9,6.3,19.7,1.654259567,3997,2211,2.455992004,13.5,5.234598945,463,489,35,130,54177,1348,464,36.9,8.0,851,60808,80.5,235,6.8,88.0,466,206.5,59,625,2.254186065,0,8.8,13.6,405,-34,48,486,385,33,67439,393,253,804,1.142194157,3.4,55,6,598,28,2872,3814,230,507,389,227.6,0.190823303,96
13.2,1743,11586,52.4,9.2,27.0,14.56029132,26940,12262,18.51364911,9.4,41.81608256,2893,3662,180,1220,44471,11301,3250,37.9,10.3,5357,48578,89.4,2791,10.5,100.1,9321,231.6,419,3273,14.05306806,9,12.2,14.6,2827,-240,676,3813,276,566,52685,270,2641,7414,9.965445291,3.4,61,2,2899,790,21578,25488,2222,3139,3157,263.4,0.835426551,735
10.7,3522,9942,52.2,6.2,22.9,12.11073161,24877,10407,9.640669439,10.3,35.88657742,3134,3281,366,1041,34271,10427,3069,38.6,9.2,5336,38023,78.1,2029,7.1,86.2,7504,223.5,369,2813,11.30095371,40,10.0,16.3,1730,-1,465,3398,10,2039,41775,24,2005,5848,10.16295223,4.0,239,17,2589,12092,19982,11794,1842,3523,3256,255.0,0.268328772,800
8.8,7095,23398,43.4,7.3,22.0,31.20059434,66781,24601,36.17229272,14.3,92.23137898,8802,7559,1016,2961,38921,22214,6781,31.2,7.5,16087,42701,82.1,5035,7.7,91.1,11741,213.8,2015,8234,32.57099838,73,7.5,11.8,8179,583,1203,7732,194,2321,46481,10,3848,14360,16.95476628,3.5,5668,186,8949,2696,51230,55200,3853,10728,6041,244.8,1.306664319,1775
12.4,6946,12542,51.1,6.3,23.6,18.95761301,38012,13198,16.64146397,10.6,52.44582583,4697,5148,165,1470,34780,15591,4944,36.2,9.6,8181,38045,81.7,3007,7.3,90.3,8459,231.8,437,4434,19.98403745,9,11.4,14.0,4007,-599,656,5027,123,2907,41310,469,3485,9345,9.380626778,3.6,76,3,4038,2181,30535,35150,2929,5247,4271,263.2,0.428420633,1111
6.5,54761,260449,40.6,5.8,17.6,404.6531861,534216,273901,253.8359122,12.2,896.601775,68016,56060,23376,16051,76883,161671,73657,31.4,6.0,97534,79834,87.2,31744,7.0,99.6,77366,240.5,10436,79870,208.0917793,5,6.7,10.1,113849,1060,13452,72787,42,6811,82785,176,26611,93411,104.4861403,2.8,5522,432,70236,32062,398207,462388,23918,65795,40331,284.4,7.840653383,11138
9.0,1470,5943,52.2,6.1,31.8,6.785939412,14340,6190,4.649827106,7.7,17.43242129,1342,2490,64,802,38265,6275,1623,35.5,10.3,3499,42513,71.9,1818,7.0,79.1,4085,202.9,209,1402,6.563740111,0,10.7,17.9,1673,238,247,2179,298,72,46761,292,1288,4475,4.535319491,4.4,91,16,1173,4849,12024,9111,1243,1511,2153,228.7,0.197661956,523
10.9,2892,8148,49.3,6.5,22.6,6.423719028,21535,8505,12.0400073,13.1,25.98783771,2410,2533,282,983,38289,7983,2686,36.2,10.3,3721,41729,75.0,1665,7.0,79.9,5923,188.2,322,2972,9.324753428,17,10.6,14.4,1963,-9,357,2960,141,323,45169,147,1713,4891,1.493389629,3.7,234,16,2825,422,16200,20259,1662,2501,2329,207.6,0.628795633,594
9.8,1833,26086,43.4,6.6,25.2,26.58721901,46403,26823,28.9937138,10.8,77.59498476,5573,6290,344,2499,63828,15677,5255,35.2,7.0,11816,67039,96.0,3774,7.4,104.9,10662,265.0,795,5751,23.8168556,2,5.9,9.8,8125,69,737,6855,0,891,70250,36,2145,11621,14.98477165,3.0,713,41,5465,645,36110,43865,2516,4941,3540,302.7,1.050257174,1067
1.2,26,573,45.1,6.2,31.9,0.375344431,810,586,0.52900893,7.5,1.15248374,66,130,4,92,43148,294,66,32.0,9.9,203,48429,80.3,104,6.8,88.2,196,214.5,7,89,0.438741533,0,8.3,12.7,126,17,13,118,424,0,53710,169,54,230,0.345115349,3.8,5,0,78,0,652,794,65,67,83,239.2,0.039045897,25
10.5,8645,38043,50.2,6.2,26.0,40.09086712,95380,39543,43.91797845,11.2,121.0417757,12237,12132,1474,3915,53105,37441,12498,35.3,8.4,17600,58035,72.3,9935,7.0,80.1,20313,205.0,1512,10714,39.79070153,40,8.3,13.1,17109,2756,1500,12018,224,1976,62965,506,6194,22468,19.67960674,3.4,325,44,11809,20596,74594,71429,6231,10122,9755,229.5,1.294464123,2520
14.7,1213,3854,55.8,7.8,23.9,4.560502002,8477,4033,3.259840283,9.9,13.630571,901,1083,19,370,32822,3622,982,40.0,10.5,1497,36865,75.8,757,9.1,84.1,2349,231.8,71,1079,4.300369658,17,12.0,17.5,818,-42,179,1232,166,164,40908,33,782,2085,1.395255299,4.4,53,1,1075,3361,6497,4972,684,998,1139,260.3,0.287418953,283
12.7,815,5662,52.7,6.5,30.0,5.036044288,12437,5856,8.515564716,10.9,16.10509625,1313,1827,84,767,39986,5093,1327,41.9,9.3,3276,44298,77.9,1232,6.9,84.8,3303,193.1,179,1533,7.573769266,9,8.8,12.8,1523,74,194,1696,243,134,48610,92,855,3759,3.361303426,3.6,39,8,1482,103,9663,12024,903,1260,1241,218.2,0.464986875,350
7.3,119,1065,42.7,8.6,30.8,0.895305673,2330,1098,1.428791648,13.3,2.530096856,234,331,15,206,44187,743,209,32.3,9.1,503,49068,84.8,190,9.2,92.8,549,219.1,12,274,1.24920231,5,6.5,11.1,477,0,33,301,341,497,53949,22,114,716,1.066971952,3.4,14,0,349,12,1740,2277,158,236,193,240.4,0.150538122,60
6.3,617,2034,52.3,6.3,19.2,1.631910301,3943,2083,2.422811226,15.0,5.163878819,519,380,26,189,56225,1464,394,42.3,8.3,752,63248,80.5,238,6.8,88.0,634,206.5,98,583,2.223731713,1,8.8,13.8,378,3,49,483,19,81,70271,57,247,755,1.126762963,3.5,70,4,656,43,2801,3702,232,501,387,227.6,0.188245255,98
12.9,2586,5033,58.3,7.6,24.3,6.275408972,14198,5325,6.037102302,9.5,20.51343814,1570,1816,14,504,31956,6501,1842,42.4,12.4,1977,35701,72.9,1286,8.3,77.3,4649,214.6,143,1728,9.322556923,0,16.1,17.6,1015,-29,292,2233,182,118,39446,181,1795,3491,3.132938352,4.1,43,2,1581,70,11153,13926,1377,1638,1967,230.9,0.333629338,459
7.0,57992,685853,30.3,6.6,18.7,721.6061045,1259428,703310,786.9209961,13.0,2106.012466,201383,137040,95073,44250,74737,298137,152590,24.2,4.7,233467,76067,96.0,71482,7.4,104.9,142555,265.0,40679,147764,646.4154218,73,4.0,7.9,420664,11182,17457,160520,356,25918,77397,255,39240,229263,406.7030362,2.4,14012,718,157791,171910,982887,937036,46677,186608,77193,302.7,28.5051245,23660
11.7,2858,12564,45.7,6.1,24.6,13.02294649,27520,13043,8.923517571,9.3,33.45468857,3163,3804,284,1164,53906,10012,3516,33.4,8.0,4724,59362,71.9,2302,7.0,79.1,6461,202.9,388,3344,12.59652216,0,8.9,13.6,5008,339,479,3960,290,1201,64818,295,1955,6594,8.703765159,3.4,108,11,2939,6254,21887,20475,1755,3328,2969,228.7,0.37933452,749
11.8,7265,25535,52.8,6.3,22.1,41.48619984,66692,26504,29.78384749,10.2,118.2754031,9368,7524,268,2671,42267,27758,8830,39.5,8.3,15267,45584,79.0,4848,7.0,86.6,17580,236.3,903,8041,37.19715163,7,10.1,11.9,6555,39,969,8852,416,7019,48901,371,5296,14643,7.239129597,3.1,293,39,7392,3134,52590,62055,4356,9166,6253,273.1,1.328080919,1641
12.4,1977,5184,56.3,6.1,23.1,7.943902714,16787,5508,5.443280867,12.3,20.4071169,2015,2135,148,633,31163,7118,1969,40.5,9.5,3009,35020,71.9,1339,7.0,79.1,5044,202.9,222,2301,7.683786976,7,11.2,17.1,1370,-214,324,2178,262,344,38877,97,1421,3982,5.309233493,4.2,107,9,2234,6061,12647,10240,1198,1983,2165,228.7,0.2313913,529
10.4,4033,24813,48.6,7.1,24.0,36.34972225,53745,26004,24.85537547,10.9,104.7456833,5892,6952,391,2546,50548,20250,6000,36.9,8.5,8770,54362,83.7,4355,8.3,93.7,15148,248.6,730,7592,27.76574408,32,9.9,12.3,7468,60,1191,6977,0,2349,58176,118,4106,12790,10.28054376,3.1,139,40,6398,447,41647,51998,3533,7033,5107,292.7,0.89196131,1306
15.8,2043,6463,56.6,5.8,32.7,6.628318885,19815,6865,11.35708922,10.9,23.42776546,1980,3039,108,1173,33896,8942,2149,37.8,12.5,4246,37468,68.5,2367,6.2,73.9,6081,189.1,1604,2234,5.68356987,3,12.7,17.6,2050,80,402,2736,96,345,41040,443,1999,6489,6.472535803,4.4,3730,16,2165,598,15790,13759,1968,1972,2783,206.7,0.62815759,703
11.6,11178,50160,47.7,7.1,25.2,81.90371226,121099,52743,56.00448627,10.8,236.0144666,14415,15672,1005,6320,46407,45319,14357,38.2,9.1,24708,49668,83.7,10039,8.3,93.7,33722,248.6,2680,14780,62.56217029,9,10.3,13.6,15081,556,2583,16037,218,7327,52929,316,9788,30674,23.16426772,3.4,295,60,14088,11565,94936,105494,8619,15391,12868,292.7,2.009779936,3233
14.4,2665,6202,56.2,6.5,23.7,5.377907145,18029,6608,10.07983708,15.2,21.75689464,1823,2459,90,800,26676,7524,1829,44.2,11.2,4236,29945,75.0,1470,7.0,79.9,3709,188.2,240,2483,7.806639403,4,11.7,20.2,1729,-535,406,2377,129,246,33214,70,1562,4632,1.250258724,4.9,65,2,2606,11186,13383,6446,1501,2182,2703,207.6,0.526424726,657
9.1,6812,34344,45.4,7.4,24.4,81.79445834,77145,35954,25.58050628,9.7,193.0696607,9419,10581,499,3714,49303,28142,9003,34.4,8.4,18015,52945,94.8,6294,10.2,112.9,18306,304.1,1683,8881,49.78329702,6,9.5,11.4,12393,-318,1610,11633,71,3850,56587,217,5868,19140,35.10608678,3.2,360,53,8009,3446,61990,71104,5231,9611,7037,375.1,0.655303093,1971
7.7,586,5709,42.2,9.4,20.8,3.533892809,10913,5889,6.030218252,12.6,11.83443173,1431,1323,55,373,60491,3441,1273,35.0,6.3,2687,67242,88.0,711,9.8,91.5,2906,236.2,293,1456,5.177563882,12,6.2,9.4,1452,-128,180,1457,452,34,73993,375,507,2372,4.016721186,2.6,262,7,1532,62,8156,10234,514,1357,766,247.1,0.575284876,215
12.1,13633,100502,42.8,7.2,25.9,170.7798798,210793,105330,118.5715357,10.4,440.5613959,25219,27518,6686,11549,50709,71785,24615,30.8,8.0,39382,52872,88.2,17599,8.7,100.8,54917,273.3,3761,25765,115.2632516,28,8.4,11.5,41375,153,4828,29266,30,7495,55035,8,14087,54892,93.306779,3.2,704,122,23162,8286,167550,191234,13334,26100,19253,320.5,3.275365853,5367
8.5,2506,4919,53.8,6.1,25.1,6.485919497,13706,5157,4.444248976,6.4,16.66169918,1710,1954,98,608,33121,6111,1839,42.2,9.8,2449,37278,71.9,1260,7.0,79.1,3995,202.9,146,1472,6.273544069,4,10.9,18.6,1137,16,238,1972,69,1935,41435,272,1237,3522,4.334803971,4.3,37,10,1158,6856,11350,6559,1109,1733,2114,228.7,0.188922926,490
10.0,11427,42344,50.1,6.2,21.2,44.76995638,106512,44120,49.04373789,12.4,135.1688154,13137,12161,1585,4152,42356,40635,11592,39.1,7.9,23897,45181,72.3,7745,7.0,80.1,21621,205.0,2166,13865,44.43475783,14,8.5,14.8,12888,-2,1776,13444,209,2521,48006,5,6894,22798,21.97645495,3.7,591,136,14164,50998,81158,51036,6410,16252,12023,229.5,1.445543748,3029
11.1,1857,4735,52.0,6.1,21.0,5.073365163,10721,4915,3.476345635,13.4,13.03298387,1319,1167,137,410,33374,4080,1271,39.2,9.5,1544,37319,71.9,797,7.0,79.1,2709,202.9,135,1576,4.907242519,7,11.2,16.7,1119,-35,180,1374,12,401,41264,12,878,2260,3.39073642,4.1,58,38,1534,3368,7851,6985,749,1273,1311,228.7,0.147777812,324
12.0,33410,255456,38.2,6.7,28.4,477.4836415,601651,266971,182.8890666,14.1,1058.163182,62630,77349,11679,37827,66634,174724,62510,27.3,8.3,117036,68483,87.5,60702,7.6,97.7,138021,271.0,8373,73814,372.5993282,6,7.8,11.3,118698,6181,11515,77680,368,6880,70332,379,35523,167321,125.7531175,3.3,1620,252,82239,21342,457404,558385,37986,66900,51657,306.5,5.537999802,14890
9.1,2904,16459,42.7,6.3,26.6,18.2753544,36644,16967,16.04256039,10.6,50.55837214,4274,4853,402,1749,57126,12338,4376,32.4,8.0,7325,63681,81.7,3442,7.3,90.3,8726,231.8,1044,4211,19.26483921,39,8.3,12.2,6070,713,508,5349,321,601,70236,412,2414,9382,9.043030824,3.2,194,45,4242,4857,28922,30102,2307,4148,3516,263.2,0.413002359,936
15.1,2409,3377,60.5,7.6,22.2,5.624796068,12726,3643,5.411196217,10.4,18.38667515,1482,1766,76,423,27825,6126,1735,42.3,12.5,2148,31182,72.9,970,8.3,77.3,3364,214.6,148,1403,8.356026159,0,17.0,17.6,1323,-205,266,1937,36,321,34539,372,1726,2950,2.808126037,4.3,23,15,1429,76,10129,12388,1269,1581,1784,230.9,0.299039791,433
10.2,3964,16165,49.5,6.3,23.1,22.21550793,35713,16785,15.94899756,13.9,63.33547459,4206,4276,233,1516,41194,13298,4222,35.0,9.0,7182,44562,79.0,2902,7.0,86.6,9453,236.3,732,4773,19.91875901,7,11.0,12.8,3546,258,620,4932,101,345,47930,350,2948,8182,3.876492463,3.4,271,31,4808,331,26886,34115,2421,4078,3455,273.1,0.711176061,916
14.1,1103,2162,59.5,7.6,26.5,2.851293371,6451,2340,2.743016407,11.6,9.320481013,651,953,12,289,30659,3129,837,43.8,11.8,990,34002,72.9,594,8.3,77.3,2043,214.6,83,745,4.23579481,0,14.8,16.8,527,-15,178,1002,17,272,37345,36,778,1692,1.423481146,4.0,16,2,641,190,5258,6148,620,739,886,230.9,0.151587749,208
9.5,3071,30585,41.9,6.7,25.0,45.36644769,61157,31664,36.84991429,10.4,124.2178001,7022,8369,297,2429,59939,19956,7251,31.4,7.9,14518,64121,87.6,5057,7.9,97.8,15812,249.7,939,7887,27.04244084,12,9.1,10.6,8422,528,1079,9223,243,605,68303,379,4342,14931,23.14514789,3.0,350,11,7072,395,47643,59165,3768,6847,5050,287.0,0.881020697,1442
13.5,3891,10425,56.1,6.9,25.3,12.30136597,26314,10851,10.05643398,10.3,34.14234705,2953,3643,90,1252,33925,11517,3249,43.0,11.0,5720,37823,71.2,2414,7.6,77.2,6924,196.7,493,3336,13.65801552,4,12.4,16.7,2063,-96,426,3627,21,229,41721,4,2553,6716,2.880188532,4.0,270,19,2981,2491,20546,22951,2268,2859,3429,217.1,0.543736527,829
13.2,1410,2844,52.2,6.3,29.8,3.203323908,6423,2946,2.811957357,7.4,8.861926216,673,830,51,424,32628,2622,798,37.6,10.8,1271,36571,81.7,517,7.3,90.3,1640,231.8,155,794,3.376761878,6,12.5,15.5,609,-64,102,829,211,377,40514,102,626,2026,1.585072235,4.3,28,20,758,439,5020,5730,542,800,777,263.2,0.072391501,213
10.4,1580,6883,49.5,6.1,24.0,6.65507306,16927,7169,8.405476161,11.5,22.02168988,2019,2255,35,717,44695,6569,1989,39.2,8.9,3754,49639,74.4,1475,6.5,80.3,5215,212.0,144,1977,8.734309113,7,11.2,13.8,1468,24,286,2389,148,1556,54583,20,1493,4098,2.137414191,3.4,81,5,1997,444,13280,16218,1179,2109,1829,230.8,0.333891921,449
8.0,30657,299260,40.6,7.5,19.7,542.2169838,576031,309603,163.4849028,11.9,1309.02314,82832,62932,24227,18729,93915,181721,73372,32.0,5.9,106936,97051,97.6,38209,9.6,116.2,93031,306.1,18498,69833,318.6764024,5,5.9,10.4,159821,4439,10343,81858,40,14993,100187,178,26376,111090,219.3462166,2.6,2543,705,71580,102870,447924,427188,26244,76686,46738,386.0,4.766323697,11652
7.7,82288,483850,46.0,7.5,17.6,855.9300474,909308,504423,258.0731419,13.2,2066.390895,128877,98365,41002,24136,80750,325184,119485,38.9,5.4,172415,82445,97.6,52196,9.6,116.2,156769,306.1,24812,112528,503.0545268,77,5.6,14.4,199620,507,20573,127874,338,20009,84140,107,39884,159437,346.2544021,3.2,10770,1757,116384,585797,707007,245170,38151,129463,101516,386.0,7.523998307,22511
14.0,902,2829,50.1,6.5,33.9,2.373808035,7958,2957,4.449239753,11.6,9.603492572,786,1220,32,497,28548,3172,881,33.5,12.5,1562,31659,75.0,904,7.0,79.9,2622,188.2,187,925,3.445850373,6,12.9,16.0,728,11,128,1147,40,71,34770,140,815,2684,0.551864159,4.2,125,2,866,43,6332,7569,789,732,1016,207.6,0.232363857,266
10.2,2110,23730,43.7,7.1,23.5,30.97893159,45804,24540,21.18291224,12.3,89.26916511,5197,5897,266,2311,57513,15202,5299,34.5,8.0,9455,63754,83.7,3415,8.3,93.7,13513,248.6,524,6100,23.66326434,14,9.0,11.7,5842,13,810,6323,75,526,69995,224,3118,10738,8.761559705,3.0,101,32,5958,295,34758,44586,2783,5304,4079,292.7,0.760171101,1028
5.1,595,15861,26.9,7.1,20.2,11.30874818,25733,16301,12.30272524,9.2,32.93226746,3821,3680,237,602,73257,5664,3663,20.3,5.2,4871,81033,88.9,1724,7.8,95.4,3613,262.5,413,2805,13.07983459,53,5.1,7.2,9232,387,440,3622,138,338,88809,168,1072,4914,10.15212032,2.4,162,26,2401,237,21075,24658,1102,3415,1521,285.7,0.402108904,515
15.3,14096,68108,46.8,6.0,46.9,100.7098493,184998,70953,71.91699455,5.6,252.7778131,13469,37221,2625,19581,50759,76271,15467,27.8,12.6,48348,52724,80.1,34882,6.9,86.8,49114,240.7,3085,13228,107.3543542,15,11.9,15.0,33662,3461,2845,25316,224,3171,54689,219,19323,81236,52.92152751,4.4,742,113,11329,11100,162931,167333,20574,14505,24470,265.2,1.884781137,7161
12.7,774,4828,42.2,6.6,27.1,5.183599561,9047,4971,5.652783845,14.1,15.1283716,971,1096,102,698,50298,2835,931,33.5,8.2,1974,55378,96.0,727,7.4,104.9,2155,265.0,201,1205,4.643473324,5,6.9,11.1,1332,-49,143,1204,214,205,60458,163,464,2504,2.921518633,3.4,199,0,1314,151,6711,8394,552,901,742,302.7,0.204764275,228
7.9,6844,42903,50.5,6.1,19.4,42.87066912,90594,44875,29.37562321,10.8,110.130598,10401,10613,1687,2535,55546,34421,11771,40.0,6.9,17555,59673,71.9,5801,7.0,79.1,18340,202.9,2022,13602,41.46690876,14,7.5,14.7,15399,728,1972,13152,311,757,63800,304,5141,17124,28.65221297,3.4,506,139,11256,51607,68224,34633,4707,11463,10059,228.7,1.248743877,2349
8.1,393,2433,38.3,7.1,21.7,2.465397632,5610,2494,2.68209259,10.2,7.179497939,814,604,55,284,42047,1716,674,27.2,7.2,995,46690,88.9,436,7.8,95.4,2164,262.5,120,602,2.851508648,12,7.2,9.7,520,80,61,758,203,1011,51333,199,324,1200,2.2132435,3.1,84,5,608,312,4478,5034,323,830,434,285.7,0.08766296,137
15.3,1561,6075,57.4,9.2,28.6,8.252993634,15270,6548,10.4938167,10.2,23.70198889,1527,2124,53,904,40030,7022,1841,43.0,12.2,2564,44685,89.4,1597,10.5,100.1,5698,231.6,176,1736,7.965491807,4,14.8,17.0,1423,-155,473,2213,338,124,49340,102,1805,4523,5.648565315,4.0,21,0,1599,69,12238,14951,1496,1729,2079,263.4,0.473532422,487
15.0,398,2895,47.9,8.6,34.9,2.596770702,6758,3011,4.144108996,7.7,7.338366762,562,1320,94,484,42027,2683,700,35.7,10.2,2010,46782,84.8,823,9.2,92.8,1650,219.1,218,705,3.623222837,5,7.9,13.8,1110,63,116,985,226,221,51537,98,440,2370,3.094676588,3.9,446,3,588,87,5603,5910,573,591,774,240.4,0.436625162,220
14.3,1085,4707,53.4,6.7,40.0,9.449086952,12738,5114,7.675232733,8.3,25.87253033,1036,2630,74,982,41804,5717,1233,35.5,11.7,3233,45502,87.6,1705,7.9,97.8,3932,249.7,145,1201,5.632496875,9,12.0,14.7,1726,-32,407,1875,101,230,49200,158,1283,5142,4.820754678,4.1,123,6,1044,77,10698,12313,1251,1032,1572,287.0,0.183502161,436
8.2,1974,7910,41.7,5.5,21.3,3.369750908,15196,8105,7.986916033,13.6,12.08432523,1728,1740,126,653,46530,4598,1678,32.8,8.2,2671,51302,68.9,1200,5.8,73.9,3624,181.6,311,2325,5.959867929,3,8.0,12.7,1481,26,195,1822,310,52,56074,147,882,3215,5.353486018,3.4,319,38,2250,92,11022,14310,908,1800,1401,192.6,0.389816943,378
